           1   60.000000000000000               41         140
           2   59.400000572204590               41         142
           3   58.806001132965093               40         148
           4   58.217941682453173               41         142
           5   57.635762820838195               40         146
           6   57.059405742287282               41         140
           7   56.488812229025307               40         138
           8   55.923924645454349               41         142
           9   55.364685932331909               41         144
          10   54.811039601007380               39         150
          11   54.262929727716113               40         148
          12   53.720300947930575               41         140
          13   53.183098450767979               39         148
          14   52.651267973453848               39         148
          15   52.124755795840926               39         144
          16   51.603508734982924               40         152
          17   51.087474139762506               41         136
          18   50.576599885573003               40         134
          19   50.070834369053316               41         146
          20   49.570126502875468               41         152
          21   49.074425710584279               41         150
          22   48.583681921488633               40         148
          23   48.097845565603841               39         140
          24   47.616867568644601               40         144
          25   47.140699347067994               40         146
          26   46.669292803166059               38         142
          27   46.202600320207459               40         150
          28   45.740574757627719               37         134
          29   45.283169446267557               39         142
          30   44.830338183658839               40         140
          31   44.382035229357669               38         150
          32   43.938215300324167               39         144
          33   43.498833566348402               40         142
          34   43.063845645522122               40         132
          35   42.633207599755735               40         146
          36   42.206875930340132               41         134
          37   41.784807573552868               41         154
          38   41.366959896308316               41         140
          39   40.953290691851308               40         136
          40   40.543758175493807               40         138
          41   40.138320980394276               41         156
          42   39.736938153379192               41         140
          43   39.339569150806376               36         142
          44   38.946173834469683               40         146
          45   38.556712467544642               38         140
          46   38.171145710574663               40         140
          47   37.789434617497328               41         146
          48   37.411540631710487               39         144
          49   37.037425582177633               39         146
          50   36.667051679572275               40         152
          51   36.300381512460810               40         140
          52   35.937378043523616               40         134
          53   35.578004605813923               38         142
          54   35.222224899054076               40         144
          55   34.870002985968846               39         144
          56   34.521303288655417               40         146
          57   34.176090584989666               39         138
          58   33.834330005068367               41         150
          59   33.495987027687001               41         152
          60   33.161027476852759               38         156
          61   32.829417518332434               41         144
          62   32.501123656234832               40         150
          63   32.176112729627349               40         150
          64   31.854351909186398               39         138
          65   31.535808693881307               38         152
          66   31.220450907691401               40         134
          67   30.908246696355910               40         142
          68   30.599164524156361               37         138
          69   30.293173170731169               40         148
          70   29.990241727922069               40         134
          71   29.690339596652080               40         136
          72   29.393436483834702               40         148
          73   29.099502399314009               39         138
          74   28.808507652835349               39         144
          75   28.520422851046334               39         146
          76   28.235218894527819               38         150
          77   27.952866974854572               40         134
          78   27.673338571685338               37         142
          79   27.396605449882006               40         140
          80   27.122639656657576               41         146
          81   26.851413518752647               38         148
          82   26.582899639640154               39         150
          83   26.317070896758040               39         136
          84   26.053900438769606               41         148
          85   25.793361682851266               40         136
          86   25.535428312007419               41         144
          87   25.280074272412165               41         140
          88   25.027273770777619               38         136
          89   24.777001271748524               40         140
          90   24.529231495322936               38         152
          91   24.283939414298686               41         138
          92   24.041100251745391               37         146
          93   23.800689478501734               40         154
          94   23.562682810697780               36         144
          95   23.327056207302057               40         146
          96   23.093785867693182               38         148
          97   22.862848229255754               41         132
          98   22.634219965000309               39         164
          99   22.407877981207047               39         146
