           0   90.000000000000000              568          74
           1   89.100000858306885              566          80
           2   88.209001699447640              573          80
           3   87.326912523679752              568         100
           4   86.453644231257286              568          90
           5   85.589108613430909              570          80
           6   84.733218343537942              570          82
           7   83.885886968181509              573          78
           8   83.047028898497857              568          88
           9   82.216559401511063              565          90
          10   81.394394591574169              563          80
          11   80.580451421895859              567          84
          12   79.774647676151972              565          78
          13   78.976901960180783              562         102
          14   78.187133693761410              565          86
          15   77.405263102474407              569          86
          16   76.631211209643780              563          90
          17   75.864899828359526              566          88
          18   75.106251553579995              570          82
          19   74.355189754313230              570          98
          20   73.611638565876447              571          82
          21   72.875522882232971              562          74
          22   72.146768348405786              569          80
          23   71.425301352966926              568          82
          24   70.711049020602005              567          90
          25   70.003939204749102              572          88
          26   69.303900480311199              567          76
          27   68.610862136441582              569          98
          28   67.924754169401339              567          84
          29   67.245507275488265              557          76
          30   66.573052844036511              567         100
          31   65.907322950486247              569          90
          32   65.248250349522593              569          74
          33   64.595768468283168              564          72
          34   63.949811399633589              569          84
          35   63.310313895510177              559          90
          36   62.677211360329281              569          94
          37   62.050439844462453              567          94
          38   61.429936037776933              564          84
          39   60.815637263240689              561          80
          40   60.207481470591397              566          90
          41   59.605407230068771              562          70
          42   59.009353726209540              564          88
          43   58.419260751704492              569          84
          44   57.835068701316935              567          86
          45   57.256718565861959              564          84
          46   56.684151926245960              566          80
          47   56.117310947565699              561          90
          48   55.556138373266421              567          80
          49   55.000577519358380              557          80
          50   54.450572268691175              561          88
          51   53.906067065285384              570          94
          52   53.367006908720846              563          78
          53   52.833337348581075              567          78
          54   52.305004478953236              562          94
          55   51.781954932983098              563          88
          56   51.264135877484470              567          82
          57   50.751495007602522              566          84
          58   50.243980541530469              566          82
          59   49.741541215279099              558         106
          60   49.244126277498609              563          82
          61   48.751685484352208              564          74
          62   48.264169094440987              562          86
          63   47.781527863779559              558          90
          64   47.303713040821926              560          92
          65   46.830676361537066              565          68
          66   46.362370044533826              562          82
          67   45.898746786234504              565          98
          68   45.439759756096720              564          76
          69   44.985362591883074              563          88
          70   44.535509394978092              564          74
          71   44.090154725752029              551          88
          72   43.649253598970994              564          88
          73   43.212761479253004              562          94
          74   42.780634276569479              566          80
          75   42.352828341791707              563          88
          76   41.929300462281837              570          78
          77   41.510007857527988              565          84
          78   41.094908174822990              562          86
          79   40.683959484986346              565          86
          80   40.277120278128955              558          80
          81   39.874349459460220              563          86
          82   39.475606345137045              561          92
          83   39.080850658154397              563          82
          84   38.690042524276890              555          76
          85   38.303142468011117              553          94
          86   37.920111408618240              560          82
          87   37.540910656166417              565          98
          88   37.165501907622776              559          80
          89   36.793847242984391              561          84
          90   36.425909121448015              552          84
          91   36.061650377618072              565          92
          92   35.701034217752586              562          92
          93   35.344024216046655              549          78
          94   34.990584310953068              548          92
          95   34.640678801539750              559          92
          96   34.294272343883605              566          90
          97   33.951329947500440              558          86
          98   33.611816971810548              555          86
          99   33.275699122639708              552          92
         100   32.942942448755105              559          80
         101   32.613513338435936              557          84
         102   32.287378516078277              547          92
         103   31.964505038833931              559          88
         104   31.644860293282868              552          90
         105   31.328411992138943              556          90
         106   31.015128170988572              544          92
         107   30.704977185061999              551          84
         108   30.397927706036860              550          84
         109   30.093948718873722              556          92
         110   29.793009518683245              556          80
         111   29.495079707624694              564          78
         112   29.200129191835448              550          94
         113   28.908128178391227              549          94
         114   28.619047172296707              558          72
         115   28.332856973506242              545          72
         116   28.049528673974361              549          88
         117   27.769033654735768              543          70
         118   27.491343583014551              555          74
         119   27.216430409362289              554          82
         120   26.944266364824774              556          96
         121   26.674823958137075              550          92
         122   26.408075972946651              550          82
         123   26.143995465064222              551          86
         124   25.882555759742150              555          68
         125   25.623730448980016              540          70
         126   25.367493388857152              556          94
         127   25.113818696891851              549          84
         128   24.862680749426971              549          84
         129   24.614054179041702              549          84
         130   24.367913871989199              544          82
         131   24.124234965659841              537          76
         132   23.882992846069875              549          92
         133   23.644163145375146              550          80
         134   23.407721739409705              553          80
         135   23.173644745249039              550          90
         136   22.941908518797646              549          90
         137   22.712489652400759              548          80
         138   22.485364972479932              551          82
         139   22.260511537192283              542          86
         140   22.037906634113142              531          80
         141   21.817527777941866              546          74
         142   21.599352708230604              536          72
         143   21.383359387135776              542          94
         144   21.169525997192025              543          96
         145   20.957830939108437              544          88
         146   20.748252829586804              553          84
         147   20.540770499161695              555          70
         148   20.335362990062130              551          82
         149   20.132009554094644              543          92
         150   19.930689650547503              527          92
         151   19.731382944115897              545          70
         152   19.534069302847868              542          74
         153   19.338728796110793              538          68
         154   19.145341692578175              542          80
         155   18.953888458236598              537          92
         156   18.764349754412599              548          76
         157   18.576706435819258              545          98
         158   18.390939548622342              540          78
         159   18.207030328525786              534          84
         160   18.024960198876300              535          78
         161   17.844710768786953              536          82
