           0   100.00000000000000              826          86
           1   99.900001287460327              834          82
           2   99.800102572345750              834          90
           3   99.700303754660126              830          76
           4   99.600604734507328              828          90
           5   99.501005412091089              834          92
           6   99.401505687714973              834          90
           7   99.302105461782205              830          94
           8   99.202804634795640              831          68
           9   99.103603107357600              831          94
          10   99.004500780169820              831          96
          11   98.905497554033317              832          96
          12   98.806593329848326              833          90
          13   98.707788008614173              828          76
          14   98.609081491429166              835          86
          15   98.510473679490545              833          78
          16   98.411964474094319              828          84
          17   98.313553776635217              838          80
          18   98.215241488606580              832          88
          19   98.117027511600241              836          90
          20   98.018911747306447              831          84
          21   97.920894097513738              829          92
          22   97.822974464108881              830          90
          23   97.725152749076756              831          74
          24   97.627428854500252              834          92
          25   97.529802682560160              831          80
          26   97.432274135535110              829          80
          27   97.334843115801448              828          76
          28   97.237509525833133              831          76
          29   97.140273268201653              835          88
          30   97.043134245575928              824          70
          31   96.946092360722204              832          90
          32   96.849147516503962              830          92
          33   96.752299615881810              830          92
          34   96.655548561913406              831          90
          35   96.558894257753337              830          90
          36   96.462336606653039              829          76
          37   96.365875511960695              831          84
          38   96.269510877121149              834          64
          39   96.173242605675782              830          86
          40   96.077070601262449              832          76
          41   95.980994767615357              832          86
          42   95.885015008564977              830          84
          43   95.789131228037945              831          86
          44   95.693343330056976              831          72
          45   95.597651218740751              829          94
          46   95.502054798303845              831          82
          47   95.406553973056603              832          94
          48   95.311148647405076              836          90
          49   95.215838725850901              831          98
          50   95.120624112991194              835          90
          51   95.025504713518501              832          86
          52   94.930480432220662              828          92
          53   94.835551173980718              830          92
          54   94.740716843776838              825          82
          55   94.645977346682201              831         102
          56   94.551332587864934              829          90
          57   94.456782472587960              829          86
          58   94.362326906208978              831          84
          59   94.267965794180284              828          88
          60   94.173699042048767              832          80
          61   94.079526555455729              828          94
          62   93.985448240136847              833          94
          63   93.891464001922074              833         100
          64   93.797573746735495              833          84
          65   93.703777380595312              832          80
          66   93.610074809613678              832          86
          67   93.516465939996635              830          96
          68   93.422950678044032              831          72
          69   93.329528930149408              831          88
          70   93.236200602799912              833         104
          71   93.142965602576211              835          82
          72   93.049823836152370              826          96
          73   92.956775210295788              833          86
          74   92.863819631867088              834          80
          75   92.770957007820058              832          76
          76   92.678187245201499              834          88
          77   92.585510251151192              826          90
          78   92.492925932901755              832          82
          79   92.400434197778580              828          94
          80   92.308034953199737              826          78
          81   92.215728106675869              833          82
          82   92.123513565810114              826         108
          83   92.031391238297999              834          82
          84   91.939361031927348              835          84
          85   91.847422854578213              825          86
          86   91.755576614222761              829          88
          87   91.663822218925191              833          90
          88   91.572159576841614              837          84
          89   91.480588596220002              826          84
          90   91.389109185400073              831          98
          91   91.297721252813204              830          78
          92   91.206424706982332              829          92
          93   91.115219456521885              819          98
          94   91.024105410137665              835          90
          95   90.933082476626765              827          96
          96   90.842150564877500              837          74
          97   90.751309583869272              828          88
          98   90.660559442672508              832          76
          99   90.569900050448567              831          86
         100   90.479331316449645              825          74
         101   90.388853150018690              830          62
         102   90.298465460589298              825          84
         103   90.208168157685634              834          76
         104   90.117961150922326              834          94
         105   90.027844350004401              831          90
         106   89.937817664727177              830          78
         107   89.847881004976173              831          86
         108   89.758034280727017              825          82
         109   89.668277402045376              832          90
         110   89.578610279086831              834          94
         111   89.489032822096817              834          88
         112   89.399544941410511              832          86
         113   89.310146547452774              834          80
         114   89.220837550738025              834         106
         115   89.131617861870168              831          86
         116   89.042487391542522              827          86
         117   88.953446050537679              830          90
         118   88.864493749727473              832          84
         119   88.775630400072842              833          96
         120   88.686855912623784              835          74
         121   88.598170198519242              832          86
         122   88.509573168987018              832          86
         123   88.421064735343677              829          94
         124   88.332644808994459              836          84
         125   88.244313301433223              825          80
         126   88.156070124242319              828          84
         127   88.067915189092503              830         100
         128   87.979848407742878              831          88
         129   87.891869692040785              834          82
         130   87.803978953921700              828          92
         131   87.716176105409176              828          90
         132   87.628461058614732              829          86
         133   87.540833725737784              824          74
         134   87.453294019065552              830          96
         135   87.365841850972956              828          84
         136   87.278477133922536              824          88
         137   87.191199780464387              828          72
         138   87.104009703236031              829          84
         139   87.016906814962368              828          94
         140   86.929891028455557              830          92
         141   86.842962256614967              831         102
         142   86.756120412427038              833          74
         143   86.669365408965248              831          78
         144   86.582697159389980              831          88
         145   86.496115576948469              825          82
         146   86.409620574974696              833          98
         147   86.323212066889312              830          86
         148   86.236889966199527              826          94
         149   86.150654186499068              833          92
         150   86.064504641468062              824          90
         151   85.978441244872954              830          94
         152   85.892463910566406              831          92
         153   85.806572552487239              828          84
         154   85.720767084660338              832          86
         155   85.635047421196546              827          78
         156   85.549413476292614              826          92
         157   85.463865164231080              831          80
         158   85.378402399380207              825          86
         159   85.293025096193887              831          76
         160   85.207733169211551              830          82
         161   85.122526533058092              834          94
         162   85.037405102443799              828          82
         163   84.952368792164208              832          90
         164   84.867417517100094              831          88
         165   84.782551192217326              824          82
         166   84.697769732566826              827          94
         167   84.613073053284438              825          94
         168   84.528461069590904              834          88
         169   84.443933696791717              830          74
         170   84.359490850277069              826          84
         171   84.275132445521763              828          68
         172   84.190858398085140              827          90
         173   84.106668623610958              827         106
         174   84.022563037827339              835          90
         175   83.938541556546681              827          84
         176   83.854604095665550              826          94
         177   83.770750571164641              833          96
         178   83.686980899108661              836          84
         179   83.603294995646237              829          88
         180   83.519692777009851              832          90
         181   83.436174159515758              825          92
         182   83.352739059563888              831          70
         183   83.269387393637771              831          98
         184   83.186119078304458              828          80
         185   83.102934030214428              828          80
         186   83.019832166101523              828          84
         187   82.936813402782818              829          86
         188   82.853877657158606              830          88
         189   82.771024846212256              831          86
         190   82.688254887010146              829          72
         191   82.605567696701613              829          94
         192   82.522963192518830              823          90
         193   82.440441291776722              833          76
         194   82.358001911872918              829          84
         195   82.275644970287644              824          80
         196   82.193370384583645              822          92
         197   82.111178072406091              817          76
         198   82.029067951482531              828          92
         199   81.947039939622755              824         102
         200   81.865093954718759              830          78
         201   81.783229914744652              829          76
         202   81.701447737756553              830          84
         203   81.619747341892520              829          80
         204   81.538128645372495              834          76
         205   81.456591566498176              827          76
         206   81.375136023652985              826          92
         207   81.293761935301930              833          82
         208   81.212469219991561              827          90
         209   81.131257796349885              823          92
         210   81.050127583086294              832          98
         211   80.969078498991450              828          86
         212   80.888110462937220              828          78
         213   80.807223393876612              823          80
         214   80.726417210843678              831          88
         215   80.645691832953432              824          84
         216   80.565047179401773              832          88
         217   80.484483169465392              833          88
         218   80.403999722501723              832          82
         219   80.323596757948820              829          92
         220   80.243274195325313              830          80
         221   80.163031954230306              832          82
         222   80.082869954343309              828          82
         223   80.002788115424138              832          80
         224   79.922786357312873              829          78
         225   79.842864599929726              828          90
         226   79.763022763275004              828          88
         227   79.683260767429005              820          84
         228   79.603578532551950              828          74
         229   79.523975978883897              831          98
         230   79.444453026744654              835          84
         231   79.365009596533724              824          86
         232   79.285645608730206              825          90
         233   79.206360983892708              825          98
